Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Historically accurate,nlucicbeograd,n/a,16/08/2025,Very interesting movie about Serbian soldiers who saved many lives in Krajina in 1992,False
2,10,It's a must-see documentary,kule90,n/a,16/08/2025,"This is an important movie, and I hope as many people watch as possible to never forget war crimes against Serbs in Posavina region of Bosnia, and heoric battle of Serbian soliders from Republika Srpska and volunteers from Serbian Krajina to connect Serbs from west part of Bosnia with Serbs in east part of Bosina.",False
3,1,Recreating history,josip-76114,n/a,16/08/2025,"SpoilerSerbs, Like Always are trying to change history facts. This is wrong in so many ways that it would take days to talk about that.",True
