Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Outstanding film.,edmiller024,n/a,16/08/2025,"Truly visionary filmmaking from director Moara Passoni. Poetically written and gorgeously rendered. Hit with powerful, nuanced emotion. I cannot wait to see what she does next.",False
2,10,A masterpiece.,PatriciaGomes7,n/a,16/08/2025,"Êxtase is not just a film - it is a sensory experience with peaks of catharsis through overlapping images, which pulsate on the border between documentary and fiction. It displays impeccable photography, and dialogues that cradle and ""hook"" the viewer. Life gains more meaning after watching this masterpiece by Moara Passoni.",False
