Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Very good,nguyenthithanhpy,n/a,16/08/2025,I found it very good and interesting to watch and then just want to watch it again I think everyone should try it.,False
2,10,i love it,tabibnoor,n/a,16/08/2025,SpoilerI loved the movie very much. It is really useful for us to know the lives of our stars. I hope to become like them one day because it is my dream and I strive to achieve it with every effort.,True
