Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,7,Thank you Netflix,vmanson-49017,n/a,16/08/2025,..for not making it into few part series.. Although it could have been alittl more shorter than it was. Still a very enjoyable watch. Will definitely recommend people to watch it has its quite the drama.,False
