Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Captivating!!!,hberckenhagen,n/a,16/08/2025,This movie is so real! Shows what people are really like. I saw it 2 weeks ago and still think about it a lot. Made me feel alive and inspired to experience the world.,False
