Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,4,PhD project,trey-yancy-572-763547,n/a,15/08/2025,"This is obviously a doctoral project for the producer, who is seen on camera in the guise of an expert historian and identified as a ""PhD candidate"". There are gaps and holes and misinterpretations. The demonization of native Americans by politicians, the press, the pulpit and elsewhere are not given much attention. There is little prehistory, such as the actions of Jefferson, Monroe and others. Nothing is said of suc false heroes as Kit Carson. The reenactments are good and, fortunately, not repeated over and over like some documentaries. Overall, it comes off as a suburban white kid's view of history. Honestly, it takes more than three years in graduate school to develop a deep understanding of the subject. There are far better documentaries are out there.",False
2,3,Nothing new here,drjgardner,n/a,15/08/2025,The story has been told many times in many ways and the current version adds nothing.,False
3,8,"Sad, very sad...",RosanaBotafogo,n/a,15/08/2025,"What a sad documentary, the attempt at a documentary, like the American dream navarvar and pre-format, the cost of the revolution, the beginning, decimated as revolting, repulsive, disgusting... And the dream, albeit belatedly, of protecting the remnants of the tribe...",False
