Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,9,Very necessary,jessicavandijk-38917,n/a,15/08/2025,I just watched the movie Don't look up before starting this documentary. I think we need to look down or the ending will be the same as this movie. This is a very big problem but it doesn't get enough attention. It's not so popular on Social etc. Really a shame.,False
