Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
1,10,Compelling Viewing,dcarroll74,n/a,16/08/2025,"A balanced portrayal of a very difficult subject, irrespective of whether the viewer is on the Yes side or the No.In the space of 20 years, Ireland turned everything upside down. Divorce was finally introduced in 1995, 20 years later same sex marriage was legitimised (first country in the world to do so) and. 3 years later, abortion was made legal.Ireland was always known as the land of 100,000 welcomes; up to 2018, that didn't apply to Irish women, it does now.",False
